block,user,item
3,35217,5515
3,2406,12340
3,35223,15580
3,31130,2936
3,24670,13213
3,34732,17647
3,27190,3066
3,35215,11285
3,15524,3495
3,14051,17797
3,35217,554
3,34807,17647
3,8070,2925
3,18253,13274
3,22195,5761
3,25291,3302
3,35223,10380
3,28510,11486
3,14051,16780
3,30904,6270
3,11234,9151
3,7953,14749
3,34826,17488
3,35218,10707
3,35224,939
3,13068,15268
3,2606,222
3,23523,1232
3,21613,5014
3,34732,17488
3,7256,15639
3,26041,791
3,34732,17715
3,22165,559
3,13252,17604
3,34253,10296
3,35219,2061
3,32244,16774
3,17777,17565
3,34732,17644
3,34732,17522
3,1902,14789
3,34807,17644
3,13000,3392
3,30904,11126
3,34807,17522
3,19795,8952
3,35031,8917
3,32646,10296
3,1382,2822
3,35213,16651
3,2328,13553
3,17468,5721
3,34135,16627
3,35225,8467
3,24492,15169
3,35213,9377
3,35103,9533
3,15991,3587
3,5849,14568
3,15991,6407
3,35216,5876
3,35216,4337
3,34909,1845
3,20192,6860
3,26307,929
3,35224,6018
3,7973,9496
3,35157,2392
3,27870,334
3,34848,17273
3,19193,625
3,28377,17263
3,28269,10296
3,7748,16845
3,33486,2500
3,24840,17477
3,11710,17605
3,25291,14237
3,35108,4011
3,32604,16772
3,29078,9597
3,35211,12211
3,14526,17727
3,7953,14436
3,34826,9180
3,29760,13940
3,19443,4113
3,35226,14818
3,31701,17793
3,35215,8635
3,5704,17623
3,29471,12394
3,27976,17707
3,35218,6425
3,35215,15112
3,34637,2347
3,18390,17798
3,31534,4312
3,34942,13364
3,35108,2910
3,35223,14007
3,33583,10068
3,15747,17751
3,34807,17658
3,7256,6431
3,20128,9803
3,35186,16997
3,35211,14392
3,29355,10078
3,26774,12807
3,23662,3755
3,26875,12413
3,35215,7008
3,21983,17712
3,35216,1845
3,7256,2208
3,34812,17793
3,35055,17658
3,7256,7132
3,8979,8232
3,31230,17656
3,7256,5586
3,27356,14938
3,31897,9147
3,34855,15956
3,34732,17648
3,35214,10258
3,34941,3765
3,20192,4288
3,35223,15918
3,14815,2302
3,35137,5249
3,34826,15956
3,35221,560
3,34843,17793
3,30346,17793
3,34097,14505
3,6972,12812
3,34807,17648
3,35225,17293
3,7973,17385
3,35226,1432
3,4070,17798
3,35214,9326
3,34732,17658
3,34305,12380
3,29918,17793
3,11234,6293
3,18390,17790
3,2406,4529
3,22258,16191
3,35226,3013
3,31248,17707
3,19193,615
3,35219,16661
3,26454,602
3,32737,17439
3,6861,15570
3,34853,17781
3,21673,17419
3,34247,2490
3,25168,10097
3,8836,518
3,1334,17728
3,34102,10722
3,34070,17677
3,21929,15623
3,31767,13033
3,2381,17623
3,35227,17381
3,5857,12850
3,35228,3434
3,35069,17644
3,23212,252
3,29760,14268
3,31910,15540
3,12480,15978
3,25770,9888
3,110,17721
3,32453,10296
3,21118,2815
3,638,3617
3,29145,4920
3,32716,17522
3,35069,17522
3,5139,1715
3,35136,17791
3,24625,4555
3,35229,2492
3,16891,7345
3,33994,16080
3,2355,13587
3,11804,17684
3,26457,4030
3,23212,256
3,35069,17648
3,29760,6200
3,17661,15162
3,34377,7064
3,13578,1991
3,1332,5020
3,15658,7449
3,15437,17288
3,33967,17371
3,33869,9540
3,24045,9559
3,35228,7570
3,29110,5395
3,35227,13564
3,14645,6532
3,2818,17623
3,31767,8105
3,16030,9443
3,27084,14923
3,15446,306
3,2077,17411
3,5139,1875
3,29425,3839
3,33120,12158
3,35228,2707
3,26025,4981
3,35230,17479
3,24426,10065
3,28082,11210
3,20085,13597
3,15150,17034
3,35227,6750
3,16166,1215
3,174,17411
3,16030,63
3,32983,15412
3,33498,16965
3,34883,17777
3,23215,17745
3,143,16780
3,34900,1938
3,20777,16776
3,27980,8269
3,35231,11086
3,34058,6471
3,34394,17484
3,20085,17572
3,4376,15870
3,34623,16661
3,16030,14262
3,28754,16375
3,11338,953
3,7945,2313
3,4070,17411
3,850,17288
3,15438,16556
3,27980,8081
3,34469,17781
3,28559,16865
3,525,12244
3,9375,3839
3,15169,17684
3,8920,14816
3,25938,5315
3,14229,1874
3,31682,6309
3,34958,17779
3,13498,17288
3,27558,16273
3,18013,6380
3,7081,4230
3,30615,11722
3,33603,6218
3,9796,17799
3,8481,17524
3,28347,17288
3,14246,17695
3,31682,1285
3,32716,17779
3,18181,9917
3,7864,6467
3,35229,4038
3,20510,4545
3,35232,2273
3,19651,11032
3,29425,6137
3,35229,9470
3,611,10616
3,13578,5249
3,34090,3839
3,5385,16334
3,32502,5267
3,35027,10375
3,33348,17332
3,20351,17288
3,34102,2316
3,3298,17799
3,30785,14857
3,5139,6236
3,15446,11784
3,35231,13686
3,33952,6745
3,27911,10758
3,33498,14511
3,12219,16621
3,22223,17766
3,34627,17786
3,35152,17658
3,34616,17619
3,17529,6135
3,16020,14899
3,10240,17768
3,34853,17793
3,19775,17162
3,27927,6190
3,34247,1036
3,34737,17793
3,5459,13233
3,35232,12659
3,16030,16928
3,19940,11440
3,2381,17630
3,35229,14794
3,11787,8843
3,14204,13336
3,34850,17024
3,29110,7270
3,35230,17658
3,6134,17630
3,35228,10051
3,890,17726
3,29110,2816
3,267,17797
3,1324,17768
3,1943,4673
3,35230,17647
3,5139,7335
3,34102,13233
3,9375,9066
3,16871,12340
3,16166,2631
3,35226,5643
3,31682,5123
3,10391,3429
3,15437,16457
3,22936,9982
3,32453,17166
3,5139,6908
3,31682,11925
3,14815,3798
3,14526,17797
3,27177,5582
3,34850,17377
3,27558,7653
3,34247,4748
3,33603,6311
3,8663,11640
3,23307,1676
3,35129,17793
3,3735,17045
3,12480,1577
3,13578,16638
3,20375,17485
3,14646,4076
3,33498,9008
3,13702,3062
3,35054,17792
3,29425,17441
3,10153,212
3,33981,13718
3,8345,17481
3,35100,17649
3,35228,14544
3,19958,17584
3,32502,16279
3,20364,12426
3,31016,11176
3,35232,7997
3,35230,17649
3,18263,17697
3,17529,5682
3,32376,15893
3,14464,9515
3,31824,17798
3,5139,11009
3,25770,15294
3,21586,4816
3,21489,4046
3,35152,17473
3,33869,7097
3,28263,2921
3,1702,15311
3,34090,15848
3,25168,13848
3,16030,4979
3,13702,4647
3,35220,17793
3,890,17542
3,19602,17712
3,5381,10842
3,9584,17712
3,10447,2835
3,35228,3778
3,35231,11627
3,21929,7443
3,17005,13838
3,26751,16637
3,11797,6735
3,31767,16232
3,32983,10702
3,27870,1548
3,17801,17707
3,35019,10464
3,14708,12802
3,35055,17473
3,28263,11166
3,29746,9803
3,33952,16562
3,13498,9913
3,33603,13292
3,12156,17789
3,35233,13727
3,35233,7891
3,19552,9973
3,13776,13175
3,32983,15463
3,1074,3452
3,16748,17692
3,33869,840
3,34540,14797
3,21118,9636
3,19733,11733
3,2023,17692
3,4093,11744
3,22162,16093
3,32681,17263
3,33869,12707
3,20777,17396
3,3655,5028
3,27980,16800
3,14816,8425
3,19549,6424
3,15102,17678
3,1698,9409
3,24426,12865
3,35029,16775
3,6075,5978
3,10447,2671
3,17529,853
3,16085,8756
3,32452,10790
3,19733,15680
3,20510,15542
3,35227,16943
3,35233,7050
3,13702,4608
3,13709,2757
3,10460,17723
3,20777,16849
3,5651,4987
3,16030,2216
3,12652,16849
3,33952,7357
3,737,17800
3,26553,16881
3,5139,17533
3,35227,12002
3,12305,17763
3,7748,17748
3,20351,1293
3,35232,239
3,23440,17444
3,29204,8592
3,35228,6087
3,35229,17124
3,35227,2013
3,3735,11229
3,24045,14271
3,28468,942
3,8582,1574
3,17432,12973
3,20510,3597
3,10828,4188
3,33551,7308
3,19549,6294
3,29425,12622
3,34315,12509
3,34165,11229
3,29425,840
3,35027,12965
3,22195,17682
3,8107,8488
3,20495,13748
3,8848,17708
3,20495,17599
3,29145,12521
3,28642,12521
3,34900,15955
3,8020,16179
3,20252,17768
3,16242,17768
3,18181,13551
3,35233,15388
3,24426,8108
3,2023,17699
3,30015,15062
3,35232,531
3,12265,16458
3,742,2329
3,20845,17768
3,34765,9409
3,2881,16051
3,5800,17703
3,9426,16263
3,4797,17312
3,35027,12729
3,34853,17769
3,33603,16258
3,742,11714
3,12493,17682
3,6757,12680
3,11832,8498
3,35230,17661
3,13685,17750
3,35233,15944
3,26502,4188
3,1026,17312
3,14815,6656
3,22174,15714
3,23409,12507
3,33560,1137
3,27632,5397
3,32593,14452
3,34919,17664
3,35234,1137
3,23409,7687
3,23332,2081
3,29088,5485
3,23332,8519
3,20532,17699
3,27458,9863
3,25940,14979
3,2986,17699
3,24397,13634
3,6007,16093
3,26692,7536
3,23893,387
3,35166,17647
3,26522,7292
3,27412,7362
3,32076,12622
3,33775,9057
3,16489,15476
3,16489,12925
3,19859,1284
3,29088,12594
3,4007,17605
3,27287,17491
3,14351,17605
3,34643,11889
3,7986,1121
3,34742,17582
3,27257,3507
3,30801,14019
3,7932,8413
3,24297,5111
3,6007,6619
3,9955,12744
3,29088,14019
3,873,17605
3,12156,17773
3,33560,5754
3,16809,9803
3,11909,8804
3,17022,2782
3,29809,6668
3,19099,4377
3,29207,4070
3,1124,17313
3,26815,17792
3,30801,1952
3,33245,12322
3,18514,1548
3,24397,958
3,12496,17630
3,35018,17792
3,8065,17282
3,33026,17792
3,7932,13321
3,35235,4013
3,31859,12904
3,35215,8832
3,30679,11677
3,2169,17630
3,32265,9269
3,35236,3258
3,32753,1820
3,35234,14076
3,35236,12637
3,15993,14081
3,33315,17094
3,18514,5767
3,22090,1822
3,8187,13208
3,25920,15429
3,8586,8910
3,35237,4648
3,10998,17247
3,8877,17259
3,27634,17576
3,17216,14204
3,35236,10814
3,7679,16556
3,35238,4348
3,34309,7809
3,29809,8656
3,18390,17799
3,21301,15346
3,33816,10988
3,35235,9205
3,31332,17576
3,23943,14417
3,18390,17796
3,8944,5553
3,14051,17784
3,34556,3069
3,24818,9870
3,22082,7905
3,29207,15500
3,33382,1796
3,32867,14974
3,33160,16199
3,27412,12750
3,33586,5922
3,7862,17701
3,27008,9851
3,20312,17698
3,1740,17605
3,14281,17605
3,2376,17605
3,33816,15454
3,18390,17801
3,12305,17764
3,4824,15645
3,32265,10532
3,20722,5372
3,23920,17021
3,33009,10901
3,10163,12773
3,4451,14489
3,1124,15885
3,17799,15510
3,35236,15193
3,12049,14
3,31742,2312
3,32917,10997
3,2482,17604
3,16217,17604
3,7482,17542
3,35236,14867
3,33767,15347
3,32555,17785
3,14389,11107
3,12814,17768
3,24003,17518
3,9694,6822
3,2913,15091
3,34980,7270
3,26522,15685
3,5636,17780
3,27412,7759
3,8306,10235
3,6046,17724
3,35101,17473
3,3164,17706
3,34858,17473
3,32867,5443
3,34882,17473
3,457,17685
3,8873,4537
3,27158,17481
3,8873,12414
3,22045,8532
3,34834,17473
3,27257,4947
3,25940,4050
3,30786,9896
3,9740,2991
3,7506,2914
3,32867,301
3,23409,12038
3,14051,17780
3,6510,12617
3,33816,13411
3,24142,6609
3,24814,16240
3,34742,17769
3,17022,4044
3,19859,11819
3,29530,2487
3,14645,15589
3,1124,6278
3,9156,3687
3,35234,3687
3,24003,17768
3,20464,17655
3,32912,7397
3,23332,11574
3,20912,17188
3,28174,16834
3,33230,17756
3,11188,7734
3,31597,17785
3,29530,8511
3,32675,13296
3,21583,4673
3,25719,13852
3,9405,2931
3,33143,6971
3,19,1704
3,24397,4378
3,24250,5092
3,6855,4342
3,14041,12555
3,5346,17768
3,30508,5123
3,35235,2372
3,34441,1734
3,3649,2749
3,14978,4673
3,25940,13551
3,33560,3455
3,3734,17689
3,34766,8425
3,9405,6489
3,18390,17797
3,1298,10664
3,35234,3034
3,1473,4972
3,12156,17797
3,1298,12473
3,35237,7653
3,12608,7200
3,32265,9982
3,31099,17557
3,34716,9327
3,24621,11319
3,11672,6968
3,32523,17793
3,13526,17738
3,20887,3013
3,17845,11142
3,30801,5873
3,22334,4931
3,14416,17708
3,6362,10377
3,15970,592
3,27975,17273
3,35237,769
3,24364,4388
3,25920,16706
3,19618,2977
3,30801,13400
3,35235,1311
3,25719,16671
3,22334,4188
3,35234,9120
3,17062,15906
3,6999,681
3,30679,9717
3,5469,17680
3,10943,17680
3,27412,769
3,19928,3274
3,27314,5031
3,22195,1311
3,6233,17655
3,28989,2760
3,10785,1130
3,28655,16156
3,33009,11176
3,35236,4381
3,31824,17790
3,7116,17687
3,7506,3921
3,31073,15608
3,33382,15782
3,22334,8055
3,5097,17621
3,12156,17795
3,10966,17646
3,2731,17646
3,1124,12252
3,4553,15654
3,2942,17584
3,10966,17737
3,35235,10808
3,27993,9179
3,2986,17739
3,8985,17681
3,14645,13620
3,35141,17793
3,15970,355
3,34742,17793
3,3515,17629
3,22174,6211
3,1124,6211
3,29815,17793
3,20820,1916
3,27359,16043
3,18510,17709
3,35136,17793
3,2563,17714
3,10114,5118
3,14978,2760
3,27008,16415
3,34980,15544
3,34919,16997
3,5519,17655
3,7163,4000
3,32917,17098
3,35050,13221
3,32632,16237
3,32675,16854
3,23332,16139
3,4766,17623
3,33733,5081
3,531,12066
3,33143,6247
3,9955,9236
3,12305,17802
3,35239,9477
3,24003,17411
3,16775,17411
3,35239,11600
3,29088,13774
3,9694,16762
3,35239,5987
3,31874,13303
3,21548,2326
3,21583,13133
3,35239,4404
3,2734,6315
3,4010,17459
3,32912,16789
3,34766,16789
3,6134,17623
3,31105,17288
3,21082,17465
3,3163,17465
3,11328,17515
3,110,17702
3,34738,7105
3,10320,16603
3,7803,4185
3,112,530
3,1298,17179
3,10975,17710
3,29815,17781
3,15836,17731
3,13950,13221
3,31859,753
3,18510,17710
3,14889,17731
3,25940,6269
3,27458,11670
3,35240,15638
3,28655,8829
3,34980,17298
3,10328,753
3,27458,12250
3,23332,2768
3,30608,1492
3,21009,17411
3,7506,3661
3,29809,1698
3,34309,13192
3,33816,13774
3,32912,849
3,19617,17411
3,77,17572
3,33382,345
3,27257,628
3,33816,12520
3,31105,17781
3,8460,17585
3,14202,17411
3,22795,9116
3,12472,17710
3,29610,6435
3,5371,17720
3,5466,17720
3,35238,2609
3,7932,14176
3,35239,10320
3,34980,17524
3,9156,2998
3,7986,15463
3,15027,308
3,7506,17533
3,12093,17623
3,9694,5923
3,100,16849
3,18514,2157
3,32912,13291
3,19859,5694
3,34649,17759
3,20912,1471
3,18179,16623
3,27257,4977
3,17022,369
3,29070,3436
3,32568,671
3,20820,23
3,25940,11231
3,35240,6195
3,14051,17782
3,14051,17771
3,7838,16360
3,35152,17759
3,6855,12086
3,30753,17161
3,26591,10464
3,11738,6016
3,34351,10432
3,32265,15463
3,10532,408
3,14877,15463
3,8460,17672
3,1432,17678
3,26692,6892
3,23943,13310
3,2731,17623
3,30505,17736
3,8107,17263
3,14051,17754
3,1298,11120
3,35237,1546
3,17022,6134
3,28174,9661
3,10998,17001
3,33143,15231
3,35239,5026
3,32912,10746
3,5923,17699
3,4503,7551
3,28128,16626
3,9078,17605
3,16484,17605
3,34556,11955
3,5259,17719
3,34916,16626
3,16767,10579
3,35241,15572
3,3099,16845
3,2126,17686
3,17593,17681
3,5467,17699
3,2832,17605
3,34877,17160
3,4503,12289
3,7484,17330
3,35094,17648
3,35242,6124
3,12010,17636
3,12010,17377
3,30294,13363
3,263,3435
3,5840,17703
3,2521,4165
3,35012,16775
3,3144,17605
3,15422,1707
3,12748,7551
3,15769,14163
3,25332,11787
3,1896,17605
3,27961,7982
3,30505,17744
3,35094,17522
3,5628,17547
3,21501,12680
3,12320,2601
3,35243,4545
3,21175,9776
3,7670,17015
3,18134,17015
3,14069,2668
3,34441,7760
3,28571,10100
3,31249,17736
3,6312,17730
3,20659,17326
3,17980,11308
3,6048,17616
3,991,17616
3,21430,16776
3,9,16776
3,35241,14564
3,34545,8789
3,3422,17655
3,35244,1938
3,659,16780
3,34046,4937
3,27465,16556
3,1739,16834
3,14187,10600
3,26815,10432
3,7365,16835
3,21687,6439
3,659,17670
3,2711,16556
3,8930,10017
3,30904,840
3,13567,11317
3,34941,11870
3,6347,17605
3,35245,6680
3,18639,15368
3,35241,17018
3,7484,17605
3,19843,15368
3,35246,7366
3,27468,16399
3,14526,17747
3,9094,17522
3,13375,14587
3,32288,7536
3,12000,15667
3,7712,17006
3,838,17604
3,30294,2691
3,33706,13119
3,12471,17683
3,12555,8397
3,21687,6018
3,17626,17683
3,2521,4903
3,32702,8936
3,10663,17688
3,21687,4946
3,2663,6440
3,32288,17274
3,14069,2644
3,26693,16953
3,26815,7516
3,35247,14473
3,28652,9519
3,35012,17786
3,30294,15249
3,33655,10986
3,35242,6465
3,21687,11272
3,7278,3585
3,30753,17603
3,5500,13374
3,32603,2326
3,17626,8192
3,35247,13217
3,6962,6839
3,32632,15092
3,30340,1934
3,33143,8033
3,10631,17361
3,33133,16883
3,13042,17116
3,12502,4199
3,34556,9254
3,15769,14431
3,24196,7731
3,16085,8323
3,5886,17701
3,9873,15463
3,14580,17701
3,29470,6522
3,5029,14629
3,28451,17639
3,35243,11679
3,14253,6739
3,32208,12973
3,14253,10549
3,35248,16747
3,35249,16932
3,9722,2013
3,4450,15880
3,11645,17701
3,30294,2650
3,16604,2650
3,7013,21
3,26291,3074
3,17980,6838
3,592,7299
3,10960,670
3,15478,17701
3,14078,8613
3,3816,17701
3,27468,8551
3,5840,17718
3,7466,17411
3,35018,17777
3,25626,9476
3,600,13566
3,28086,17800
3,16996,9276
3,9722,14980
3,4438,17611
3,7522,17611
3,6774,17611
3,475,17611
3,18155,15272
3,20159,17682
3,28031,14524
3,35246,11904
3,14253,4748
3,35241,10464
3,34656,17759
3,12821,4678
3,4797,17672
3,33425,9324
3,31445,2480
3,1797,17572
3,14617,17572
3,23609,5081
3,27870,1219
3,27950,14853
3,33706,17332
3,31445,1219
3,4011,11851
3,6167,15293
3,18569,4748
3,28451,4829
3,705,17731
3,8458,17721
3,34545,10730
3,19237,14986
3,4070,17666
3,5137,16764
3,11146,15812
3,20119,16642
3,15706,1036
3,30904,5397
3,35094,17777
3,7013,8384
3,15706,17288
3,28571,13865
3,35243,2625
3,34720,17024
3,34375,153
3,35248,4080
3,9963,17490
3,34512,15586
3,17656,8643
3,659,17709
3,22603,17024
3,13162,17319
3,9226,17717
3,32288,17409
3,23416,14630
3,33900,6974
3,18691,11176
3,14660,17697
3,25059,1532
3,15930,17740
3,15478,17740
3,32969,6668
3,10826,12705
3,12471,17717
3,23993,14308
3,29926,17312
3,21430,4388
3,35248,9242
3,14439,17704
3,33425,4188
3,12920,17704
3,35094,17661
3,30904,16298
3,29563,9247
3,33900,2297
3,5500,17026
3,2843,11640
3,17292,17680
3,26693,17557
3,2873,17680
3,25332,16660
3,29490,4113
3,16734,12391
3,31445,11768
3,14582,17689
3,534,17584
3,33365,3718
3,28571,3509
3,34512,5882
3,3650,1036
3,34412,15525
3,35245,390
3,10960,15083
3,15390,4734
3,7739,4357
3,14193,12950
3,21430,16668
3,2842,6504
3,27203,4635
3,12653,4347
3,23609,1036
3,33425,2255
3,21673,8108
3,28451,16258
3,23260,17516
3,28168,4075
3,25508,8857
3,24876,3509
3,34667,13229
3,821,17706
3,26933,5875
3,2303,4377
3,17005,17218
3,9094,17566
3,11881,5551
3,12320,497
3,35245,2098
3,11146,10364
3,17626,958
3,30056,14111
3,4592,17724
3,1568,17724
3,35248,2332
3,13690,15372
3,35243,17088
3,25700,17542
3,2692,13428
3,1739,17542
3,3919,8961
3,11763,9501
3,29190,5202
3,9298,13916
3,24163,15880
3,31534,16292
3,34775,17792
3,2552,17695
3,18691,3734
3,35177,17793
3,9,17396
3,16839,16811
3,13589,8
3,13349,17695
3,35243,14017
3,35246,10071
3,34720,16825
3,32658,6884
3,35247,128
3,19194,615
3,28606,3384
3,27468,3734
3,24663,11860
3,7748,17774
3,34276,5732
3,5357,17537
3,31550,17304
3,32603,12163
3,5865,16043
3,21835,1108
3,834,17623
3,12502,4716
3,32208,12211
3,4503,5926
3,34375,7550
3,32832,15819
3,17656,11266
3,13969,17623
3,1506,17693
3,4855,4400
3,12502,6742
3,35250,6339
3,25508,13136
3,3628,3320
3,35247,17298
3,32288,7011
3,27203,6477
3,15390,1780
3,32698,9453
3,31618,17576
3,32598,17576
3,9993,17456
3,27468,17295
3,21430,17079
3,33133,4887
3,4206,2352
3,35243,8843
3,659,17079
3,20659,15301
3,34545,11946
3,7716,16107
3,34545,10954
3,15930,7357
3,32969,791
3,18569,791
3,35229,17528
3,7836,17692
3,33273,17298
3,6372,15433
3,35242,10265
3,7239,17630
3,32091,2899
3,34803,17792
3,7221,17796
3,7221,17801
3,18011,17630
3,17980,2545
3,35247,15278
3,21687,1188
3,3650,5492
3,32091,16135
3,27961,17627
3,33233,17519
3,34941,13418
3,28652,9269
3,24163,16286
3,35094,17473
3,35242,14658
3,35180,17473
3,20008,3972
3,18426,8298
3,3985,17630
3,16985,10705
3,21687,9676
3,18390,17745
3,35122,17473
3,15769,17030
3,16839,16467
3,35094,17488
3,34656,17473
3,35018,17473
3,11881,4348
3,34941,17186
3,16411,17630
3,24402,15877
3,35250,3054
3,13125,17773
3,7375,11456
3,28984,16203
3,5941,17774
3,30294,9590
3,2873,17705
3,3784,17768
3,25508,2922
3,8770,2825
3,7174,17513
3,34545,15766
3,13125,17774
3,12010,17241
3,33425,9723
3,19736,1527
3,35244,8988
3,2843,17705
3,16085,4000
3,11681,1941
3,32603,12799
3,35241,11886
3,3292,17651
3,10960,13635
3,27287,16252
3,35245,784
3,15769,16875
3,17808,2145
3,34941,17286
3,4307,9050
3,31162,17792
3,15422,6314
3,3650,85
3,26226,6521
3,15192,17710
3,3868,17623
3,16085,11195
3,9963,17540
3,35005,16090
3,9094,8102
3,4161,17699
3,35248,615
3,12502,13679
3,31370,4349
3,34952,16090
3,34560,16090
3,5923,17708
3,35250,10330
3,7748,17726
3,23416,13359
3,9834,17708
3,35250,11518
3,28451,662
3,13685,17322
3,35250,17098
3,35242,10691
3,34941,12772
3,34441,16948
3,29909,11794
3,35094,17779
3,7013,1053
3,13441,14958
3,6104,17778
3,25332,1325
3,34971,17075
3,17437,17576
3,35251,17793
3,9873,3449
3,7712,15205
3,35018,17770
3,31003,17576
3,35250,15407
3,27203,334
3,24163,3444
3,3765,16337
3,28576,9470
3,1628,17719
3,13182,2818
3,34781,4610
3,22238,7151
3,34499,2752
3,31824,7970
3,35046,5445
3,17371,13306
3,7748,17764
3,32298,17166
3,34433,17299
3,34544,12272
3,13934,17728
3,17961,15784
3,33138,9470
3,19578,6279
3,8440,17803
3,8539,9938
3,23342,735
3,34433,2585
3,26873,13260
3,34533,8133
3,28128,17377
3,27508,13332
3,34433,5850
3,31316,11806
3,20540,2320
3,25399,17116
3,3784,17510
3,1701,17537
3,35046,11787
3,15661,4490
3,21533,7229
3,28245,17123
3,25733,15054
3,1733,3248
3,4960,15857
3,10899,1939
3,3756,11704
3,10905,993
3,35244,9440
3,21746,4523
3,24750,4307
3,7748,17761
3,35046,15725
3,34042,14362
3,34433,225
3,20252,17804
3,20417,15361
3,33994,12533
3,35252,14431
3,22777,14202
3,20252,17764
3,22636,1108
3,27635,16457
3,18750,11343
3,16202,11738
3,5691,4239
3,7748,17760
3,18084,334
3,28778,10354
3,34544,6393
3,26913,16668
3,20252,17760
3,28086,17411
3,35252,10414
3,34433,14833
3,31036,17793
3,23587,9658
3,20252,17685
3,11012,16062
3,33562,16050
3,15865,14592
3,28674,2144
3,35252,1868
3,23652,10345
3,34728,10194
3,25209,5081
3,27569,16202
3,35253,10176
3,27810,10579
3,31835,16102
3,29204,17792
3,31347,11961
3,34433,3863
3,15347,149
3,32425,8663
3,30952,17792
3,33543,620
3,35046,15173
3,6286,17013
3,26799,14983
3,35046,15995
3,25449,16304
3,23496,17567
3,27818,13170
3,34433,2681
3,3551,16774
3,26764,8247
3,1893,17481
3,18204,15368
3,35046,8532
3,18779,5874
3,6321,17706
3,34903,17473
3,11156,11697
3,34544,13106
3,35253,16097
3,18134,17739
3,30539,2103
3,14270,6590
3,27508,15762
3,11650,46
3,20627,17166
3,34058,4045
3,27770,6504
3,25059,9613
3,3784,806
3,4606,9196
3,28086,17803
3,33543,15305
3,11592,2037
3,23587,16813
3,27508,16350
3,19838,15619
3,25738,11800
3,33555,9647
3,15865,5126
3,29328,3850
3,4960,4264
3,35253,16922
3,7221,17411
3,25198,1020
3,7307,17312
3,34544,16985
3,28128,17792
3,26764,9527
3,10226,4529
3,17901,7686
3,9873,12921
3,22777,12637
3,18779,8785
3,33338,1011
3,31245,17791
3,20417,2251
3,20719,17542
3,4070,17797
3,31951,11332
3,19074,1339
3,24321,548
3,35254,4956
3,35253,17009
3,31951,355
3,29328,9701
3,9766,17701
3,33543,7679
3,3772,17789
3,34499,11449
3,4952,17683
3,18750,10791
3,13628,17772
3,19922,624
3,25198,13625
3,6374,70
3,2175,16267
3,12473,9521
3,28086,17666
3,25209,9892
3,35246,2773
3,33138,2822
3,10905,9378
3,20701,8251
3,34728,8288
3,20172,6544
3,20953,342
3,34105,701
3,13546,17691
3,4099,17787
3,14526,17794
3,32333,14857
3,35046,7982
3,33561,17793
3,9810,15455
3,27739,17309
3,34105,3546
3,8155,16825
3,26764,8240
3,8581,853
3,14163,3936
3,21028,8325
3,35254,8635
3,31347,10283
3,35254,6698
3,28086,17805
3,13009,2093
3,34728,13284
3,20103,16904
3,35254,17314
3,10568,7553
3,34433,650
3,34495,7308
3,34433,14264
3,33705,6339
3,34433,8237
3,35254,2221
3,7221,17134
3,30795,16148
3,15529,12041
3,34433,12405
3,13895,17684
3,35246,10899
3,35253,12784
3,34499,7633
3,18750,11559
3,34627,17806
3,27045,14708
3,34433,8338
3,34207,17576
3,29428,8980
3,4601,1684
3,8226,17720
3,30177,2099
3,24750,10647
3,24616,3749
3,18960,2013
3,14661,9093
3,13685,17720
3,18960,9292
3,28778,14808
3,1162,16849
3,22417,5265
3,27770,6680
3,35252,13950
3,8798,17708
3,3338,17684
3,14526,17748
3,34142,3013
3,32451,11813
3,8440,16850
3,33349,14083
3,21175,16174
3,34335,4673
3,32902,4160
3,34433,3434
3,5666,5531
3,28576,16948
3,19155,7121
3,1836,981
3,32080,7574
3,32080,7519
3,9426,16776
3,3791,16822
3,14815,548
3,9543,17086
3,33985,16780
3,32248,2917
3,17901,12055
3,35252,6481
3,18134,17699
3,19046,17667
3,29921,17793
3,31079,10029
3,11444,17411
3,24057,1393
3,2168,12272
3,35253,12580
3,22777,16357
3,10568,5795
3,18750,12340
3,32047,6182
3,15703,5423
3,27739,9693
3,32047,7550
3,18008,9599
3,13182,2037
3,20183,14255
3,27110,7339
3,26799,9762
3,35255,16106
3,29573,17707
3,11128,12497
3,35244,16006
3,9426,17396
3,34499,8436
3,10905,15315
3,30726,15697
3,9639,16263
3,23379,16445
3,31951,17650
3,20183,16379
3,27506,2348
3,4606,68
3,32060,15254
3,28086,17807
3,3800,1825
3,22777,7560
3,29802,5700
3,10897,11252
3,18187,1501
3,32415,2348
3,35246,16141
3,7680,13590
3,30464,9178
3,13628,17726
3,35254,6131
3,62,17808
3,4960,3129
3,35254,1311
3,15434,14269
3,18303,14521
3,2202,17768
3,19742,17768
3,15449,2391
3,14051,17795
3,33077,17712
3,16921,7629
3,13085,10077
3,32828,13018
3,35075,11591
3,24533,5163
3,1921,7061
3,4553,9832
3,4648,17709
3,28093,6916
3,12556,7554
3,29842,13860
3,20158,5218
3,1256,16163
3,5800,11640
3,21555,11959
3,28093,11469
3,21861,7458
3,20763,6974
3,12869,7508
3,20208,5005
3,33920,7906
3,13261,17687
3,5811,17712
3,21618,9172
3,14247,15544
3,13071,17086
3,1907,2302
3,33256,1485
3,12358,17697
3,35256,14249
3,7219,3669
3,10948,12508
3,13628,17789
3,4207,16717
3,13037,12961
3,35257,15463
3,34789,17781
3,35258,3334
3,34858,17781
3,35256,8567
3,11390,4840
